id,cc_cons
43122,31817.666666666668
26286,26322.95238095238
42183,30594.761904761905
38290,25164.14285714286
19009,32440.904761904763
16891,32047.571428571428
40752,32763.95238095238
24661,31670.761904761905
35672,25792.619047619046
26540,28376.714285714286
46267,31655.0
6241,26919.095238095237
9430,32260.85714285714
9346,31796.85714285714
14187,26672.095238095237
43717,31677.14285714286
33800,24681.380952380954
13659,31677.14285714286
34065,25602.571428571428
20311,26322.95238095238
14862,36636.666666666664
32534,32440.904761904763
45483,31381.380952380954
17060,32047.571428571428
22610,31677.14285714286
5730,31882.809523809523
11618,34113.57142857143
32612,24929.666666666668
37501,24691.380952380954
20402,33022.666666666664
25172,27648.666666666668
29751,34113.57142857143
28110,32511.14285714286
9414,31796.85714285714
36448,31657.95238095238
43249,32711.714285714286
27037,25792.619047619046
45457,32440.904761904763
2730,31675.333333333332
15069,32763.95238095238
37020,25625.095238095237
11641,32251.428571428572
21182,32763.95238095238
40538,30079.761904761905
37459,32490.333333333332
38762,25983.0
36698,31796.85714285714
44287,18254.47619047619
748,29541.428571428572
8029,34069.0
18867,34720.52380952381
6783,32321.190476190477
18325,25778.190476190477
40462,33021.619047619046
13380,25983.0
33060,24559.238095238095
37739,31381.380952380954
39637,28210.095238095237
36528,31677.14285714286
37258,31817.666666666668
6826,32763.95238095238
25874,26672.095238095237
34733,25164.14285714286
585,31441.714285714286
11908,24559.238095238095
25725,31796.85714285714
11540,24929.666666666668
46396,30348.52380952381
28322,24559.238095238095
18382,24268.714285714286
9507,33804.380952380954
10942,24310.95238095238
31220,33795.380952380954
1190,32711.714285714286
13723,32047.571428571428
28899,31677.14285714286
44063,25884.52380952381
35700,24559.238095238095
24170,33355.76190476191
1609,24559.238095238095
17549,24559.238095238095
46749,32321.190476190477
33920,32746.571428571428
36734,25372.571428571428
45250,25612.571428571428
30114,32511.14285714286
36979,30630.428571428572
36199,25808.190476190477
15539,24252.285714285714
6082,31441.714285714286
15586,24310.95238095238
17325,26398.47619047619
32459,33057.42857142857
8808,26043.619047619046
32429,26866.809523809523
26739,25602.571428571428
32641,25983.0
12104,31441.714285714286
5986,33020.380952380954
39650,34113.57142857143
40848,24310.95238095238
12472,25792.619047619046
20762,24164.190476190477
39422,30664.571428571428
14822,31657.95238095238
37142,39724.666666666664
3205,31209.52380952381
21640,32511.14285714286
2234,31441.714285714286
23606,31209.52380952381
17423,29541.428571428572
40828,27357.52380952381
33985,31796.85714285714
45721,32047.571428571428
40436,25792.619047619046
15813,30079.761904761905
14092,28209.619047619046
30509,34324.19047619047
34050,31817.666666666668
21741,27417.85714285714
36527,31697.95238095238
8854,23401.285714285714
10859,24955.0
706,25983.0
43976,31817.666666666668
43978,33039.0
7322,26533.04761904762
28071,25983.0
12528,33355.76190476191
26871,32070.47619047619
24476,32321.190476190477
422,31796.85714285714
30157,24164.190476190477
14281,26322.95238095238
42520,32321.190476190477
3625,31381.380952380954
33366,26218.428571428572
34675,43921.619047619046
39319,24036.52380952381
46573,31677.14285714286
44389,25111.428571428572
41395,32611.380952380954
3809,25602.571428571428
18331,24559.238095238095
30478,24466.809523809523
14623,25602.571428571428
18825,25983.0
16354,34069.0
22670,29722.285714285714
8387,25385.714285714286
36491,25983.0
42008,32047.571428571428
10573,26322.95238095238
20914,31677.14285714286
20255,31441.714285714286
26022,31817.666666666668
46674,33892.19047619047
6023,33355.76190476191
17266,25464.095238095237
19131,31796.85714285714
31503,24536.095238095237
1337,34175.142857142855
21281,30079.761904761905
32933,26322.95238095238
4650,32746.571428571428
28357,37259.23809523809
32764,25792.619047619046
46028,26256.619047619046
1228,31363.0
34211,32816.23809523809
35195,26866.809523809523
19995,25251.809523809523
15691,23988.809523809523
33450,33355.76190476191
45389,25818.190476190477
35560,33892.19047619047
46012,25397.761904761905
13108,29262.190476190477
26849,33355.76190476191
13047,25983.0
33233,32746.571428571428
46211,32175.095238095237
6624,25983.0
36355,31381.380952380954
36856,24310.95238095238
33234,30509.809523809523
31069,36083.09523809524
26844,25818.190476190477
23253,27568.619047619046
44965,31209.52380952381
13042,31401.0
9988,31796.85714285714
22827,25021.333333333332
2521,28509.04761904762
17211,24280.14285714286
16912,25818.190476190477
29291,24536.095238095237
38895,24955.0
45744,24164.190476190477
42705,33006.619047619046
1427,25792.619047619046
32682,32321.190476190477
4771,32720.809523809523
46180,33355.76190476191
26801,33730.80952380953
39359,28347.666666666668
33709,26919.095238095237
12042,32746.571428571428
22838,33021.619047619046
7529,30895.47619047619
13296,49097.333333333336
35618,25818.190476190477
10447,32652.85714285714
10,26919.095238095237
45014,31441.714285714286
25003,24310.95238095238
16307,32445.761904761905
17853,26304.333333333332
7595,25983.0
3520,31796.85714285714
44558,32321.190476190477
46301,32321.190476190477
22510,25792.619047619046
40911,31796.85714285714
42100,24164.190476190477
2569,24437.809523809523
7915,26919.095238095237
32458,26256.619047619046
23350,32786.19047619047
24797,31441.714285714286
46443,25884.52380952381
26812,32321.190476190477
9726,32047.571428571428
3859,31441.714285714286
36311,31817.666666666668
4975,31817.666666666668
5500,32321.190476190477
21488,31217.904761904763
27669,34113.57142857143
1266,35368.90476190476
27620,24955.0
6722,31796.85714285714
40624,25792.619047619046
32921,30202.0
8472,25792.619047619046
40638,32746.571428571428
4869,33824.71428571428
14659,31397.14285714286
24888,31647.95238095238
44115,24310.95238095238
10689,26672.095238095237
39086,24164.190476190477
16735,24093.333333333332
23117,32445.761904761905
45868,31796.85714285714
9305,25884.52380952381
32812,30594.761904761905
39541,24784.619047619046
16297,33355.76190476191
2041,24093.333333333332
45561,25164.14285714286
992,31381.380952380954
12797,31441.714285714286
22251,24093.333333333332
44026,25602.571428571428
32438,25602.571428571428
24423,25983.0
39098,32373.47619047619
42837,24929.666666666668
7900,31677.14285714286
4487,24681.380952380954
7575,27613.285714285714
45234,27043.571428571428
36731,25164.14285714286
40043,25584.190476190477
32878,25772.04761904762
5977,31397.14285714286
14022,31817.666666666668
1923,34113.57142857143
33070,31796.85714285714
15593,26672.095238095237
34389,24093.333333333332
32212,31381.380952380954
44292,24929.666666666668
32304,26398.47619047619
30061,31381.380952380954
25782,26832.809523809523
832,26472.619047619046
40517,32746.571428571428
30503,25884.52380952381
13209,30929.0
44530,32321.190476190477
24637,25021.333333333332
18401,25983.0
6728,31441.714285714286
14705,31796.85714285714
8777,31677.14285714286
25659,34113.57142857143
2871,30509.809523809523
19124,31817.666666666668
33704,25164.14285714286
4286,24559.238095238095
42808,31657.95238095238
22198,30518.190476190477
5953,32763.95238095238
12452,31381.380952380954
11088,25850.52380952381
35742,22388.809523809523
7853,31046.85714285714
37453,31796.85714285714
9945,32445.761904761905
8761,24431.571428571428
7030,31441.714285714286
3255,25544.619047619046
16560,25251.809523809523
2530,24310.95238095238
11596,30079.761904761905
18769,27357.52380952381
33689,24431.571428571428
41196,25181.95238095238
40770,26866.809523809523
12420,31796.85714285714
25559,25164.14285714286
3298,31482.52380952381
5204,25602.571428571428
20490,25818.190476190477
41382,31657.95238095238
20451,30954.47619047619
28236,25437.761904761905
38043,27706.333333333332
29763,25983.0
21188,31357.14285714286
34957,24536.095238095237
4679,32321.190476190477
28971,31219.52380952381
46132,25840.04761904762
25284,26218.428571428572
24822,32720.809523809523
16166,28991.333333333332
26004,31592.571428571428
25200,24552.333333333332
20567,31441.714285714286
29350,31976.380952380954
19282,27417.85714285714
35613,32986.76190476191
14894,31796.85714285714
17055,24618.619047619046
2899,30594.761904761905
19099,31796.85714285714
23374,32321.190476190477
17906,24929.666666666668
41710,25774.571428571428
42916,26252.04761904762
9679,23773.333333333332
46683,31441.714285714286
43085,31381.380952380954
16775,32942.19047619047
2251,24164.190476190477
22619,31817.666666666668
1785,36799.380952380954
39536,33874.80952380953
17087,30031.380952380954
10673,24929.666666666668
31558,32321.190476190477
20718,31441.714285714286
16408,32566.95238095238
16436,30596.761904761905
15145,31113.190476190477
3399,26322.95238095238
4126,32445.761904761905
35977,30079.761904761905
39704,31817.666666666668
2105,25983.0
21555,31657.95238095238
5235,25594.190476190477
38613,25602.571428571428
23402,31441.714285714286
6981,24310.95238095238
4364,31046.85714285714
38853,31657.95238095238
9426,25983.0
36964,31677.14285714286
17339,31796.85714285714
38156,30518.190476190477
8595,27099.714285714286
23589,25602.571428571428
40975,26398.47619047619
38738,25857.619047619046
7761,25722.85714285714
17540,24164.190476190477
6256,33968.71428571428
17386,26672.095238095237
33024,30516.04761904762
32369,31397.14285714286
28472,27202.190476190477
34541,27254.47619047619
6475,25792.619047619046
45460,28048.666666666668
31738,25983.0
12119,33355.76190476191
11800,24559.238095238095
19199,24559.238095238095
4974,32431.47619047619
6636,31441.714285714286
22353,24536.095238095237
16559,24093.333333333332
40758,25445.190476190477
46417,30079.761904761905
10604,25983.0
5106,25983.0
15975,32321.190476190477
10444,24466.809523809523
24669,24093.333333333332
39810,31796.85714285714
41848,34407.142857142855
27520,25884.52380952381
440,31677.14285714286
15815,25164.14285714286
17919,26339.095238095237
37428,31441.714285714286
19378,31441.714285714286
8532,34113.57142857143
26813,26218.428571428572
38843,35501.333333333336
14509,31677.14285714286
29172,25544.619047619046
14643,25397.761904761905
44799,31397.14285714286
26721,33693.80952380953
40303,36341.57142857143
42901,24431.571428571428
7830,31441.714285714286
45542,24310.95238095238
37693,24559.238095238095
28347,26398.47619047619
10011,26218.428571428572
30873,31796.85714285714
46002,26322.95238095238
10494,25884.52380952381
46646,24164.190476190477
13624,28617.666666666668
10730,25983.0
44446,31441.714285714286
21026,24929.666666666668
19630,30543.428571428572
40599,31637.14285714286
4540,33630.80952380953
9060,31441.714285714286
30645,26322.95238095238
41371,31677.14285714286
26493,24431.571428571428
38033,26672.095238095237
26773,26672.095238095237
32636,24929.666666666668
40173,31046.85714285714
24215,33795.380952380954
29702,32511.14285714286
38671,31441.714285714286
9101,32373.47619047619
23614,32321.190476190477
31354,27487.428571428572
44054,27417.85714285714
28585,32440.904761904763
44804,26672.095238095237
20539,25602.571428571428
33325,34438.71428571428
18130,25684.04761904762
42036,31658.95238095238
8380,31796.85714285714
21129,31796.85714285714
30953,24415.47619047619
2015,24929.666666666668
40200,29857.52380952381
4499,27015.571428571428
196,25602.571428571428
44458,24663.761904761905
23643,25844.52380952381
15617,25445.190476190477
5255,31441.714285714286
19971,31677.14285714286
41511,25464.095238095237
24664,32440.904761904763
8705,30079.761904761905
36488,26398.47619047619
5330,25164.14285714286
24956,26322.95238095238
4735,31817.666666666668
19158,25164.14285714286
23902,31677.14285714286
43434,32321.190476190477
27290,26047.666666666668
28566,28764.571428571428
32346,25983.0
38491,31796.85714285714
30383,32652.85714285714
9014,24467.190476190477
19494,31441.714285714286
31420,25773.571428571428
42254,32321.190476190477
15460,25818.190476190477
21029,25108.95238095238
15771,26322.95238095238
31844,24536.095238095237
24175,31677.14285714286
7921,26218.428571428572
41071,32786.19047619047
19288,26672.095238095237
35184,24491.0
25275,30964.761904761905
39031,31046.85714285714
2814,24164.190476190477
948,25359.095238095237
5824,31796.85714285714
18140,25983.0
8769,26218.428571428572
11256,31697.95238095238
16474,25412.428571428572
33660,29793.571428571428
42442,24164.190476190477
46858,32490.333333333332
44975,32321.190476190477
4913,32347.761904761905
35580,32260.85714285714
29539,28148.04761904762
6396,25164.14285714286
27195,26672.095238095237
1212,34113.57142857143
4606,27620.333333333332
10189,24882.85714285714
19168,26218.428571428572
2219,31796.85714285714
6175,24532.52380952381
12346,24955.0
9090,22877.190476190477
7712,24310.95238095238
13111,26774.904761904763
26396,29347.333333333332
21186,31796.85714285714
32108,31677.14285714286
18225,31657.95238095238
844,31796.85714285714
45450,31441.714285714286
19317,25774.571428571428
4216,32720.809523809523
37432,31677.14285714286
45671,32746.571428571428
14547,25251.809523809523
25020,31209.52380952381
29251,28406.238095238095
12590,31677.14285714286
2566,31441.714285714286
16075,31677.14285714286
18848,25884.52380952381
9311,25445.190476190477
8477,25792.619047619046
46208,25164.14285714286
41115,31697.95238095238
37322,26832.809523809523
7935,34164.90476190476
33583,25983.0
19447,25792.619047619046
11666,24784.619047619046
37307,33091.28571428572
18679,31817.666666666668
44346,31219.52380952381
26363,32070.47619047619
20794,25983.0
46295,26625.571428571428
29804,25850.52380952381
13869,25983.0
18635,25983.0
16906,30594.761904761905
27735,28849.95238095238
2886,31796.85714285714
32139,25983.0
15792,24601.095238095237
22104,33091.28571428572
35498,24929.666666666668
12291,31441.714285714286
12834,26398.47619047619
3259,31203.285714285714
14054,32056.47619047619
11960,31677.14285714286
28239,31710.761904761905
41525,33039.0
19528,31817.666666666668
24429,18833.571428571428
45539,30895.47619047619
44141,26359.04761904762
31954,25884.52380952381
21663,31441.714285714286
12281,31209.52380952381
4888,40844.47619047619
5404,27765.0
37159,32799.0
42596,32490.333333333332
9128,24310.95238095238
28112,31796.85714285714
23617,43427.19047619047
45876,25983.0
35264,32373.47619047619
16146,24310.95238095238
22130,31677.14285714286
9956,31817.666666666668
27273,31381.380952380954
21842,30550.238095238095
16518,31796.85714285714
15828,31817.666666666668
6309,26252.04761904762
35093,27114.85714285714
21873,24093.333333333332
33972,26578.0
5556,27417.85714285714
39852,25544.619047619046
6423,25404.904761904763
8075,32684.52380952381
2039,31796.85714285714
29971,32321.190476190477
21717,33795.380952380954
42886,32445.761904761905
31494,32445.761904761905
1851,24164.190476190477
6130,27437.95238095238
34700,31203.285714285714
38127,31236.904761904763
30477,25850.52380952381
3997,29802.285714285714
30181,30079.761904761905
31925,30588.52380952381
46155,31796.85714285714
4011,25884.52380952381
14653,32070.47619047619
9238,26322.95238095238
9265,32763.95238095238
21561,24929.666666666668
38789,31796.85714285714
26134,24929.666666666668
5763,32942.19047619047
2885,26304.333333333332
753,30209.428571428572
21455,28874.809523809523
17799,30942.95238095238
17427,31817.666666666668
27803,32511.14285714286
28714,28835.619047619046
29855,31441.714285714286
25812,31361.619047619046
13985,25983.0
46722,34113.57142857143
3002,24164.190476190477
33718,25772.04761904762
20689,25164.14285714286
32455,31817.666666666668
22084,33872.333333333336
40269,33355.76190476191
7194,32662.285714285714
9296,35219.57142857143
21459,31381.380952380954
9091,31796.85714285714
16804,31817.666666666668
13889,31381.380952380954
2914,25983.0
40806,25983.0
10694,32490.333333333332
22907,31817.666666666668
14429,25792.619047619046
39364,32662.285714285714
23945,32763.95238095238
44282,26256.619047619046
23874,30140.095238095237
9283,31796.85714285714
41681,24164.190476190477
15725,32763.95238095238
10833,24310.95238095238
39908,26672.095238095237
6756,24252.285714285714
23871,31796.85714285714
39256,31441.714285714286
19362,32667.14285714286
18921,32523.238095238095
1944,32763.95238095238
29355,25121.47619047619
6289,22420.52380952381
2918,32746.571428571428
41615,31441.714285714286
42001,32047.571428571428
23598,24431.571428571428
12208,34113.57142857143
29863,32511.14285714286
24900,32047.571428571428
34133,31817.666666666668
15922,25164.14285714286
17388,31817.666666666668
30714,24596.95238095238
34220,25792.619047619046
30186,30964.761904761905
37616,31697.95238095238
8409,32667.14285714286
37708,33091.28571428572
33802,31441.714285714286
85,24164.190476190477
34739,25773.571428571428
33882,26740.04761904762
6103,24929.666666666668
10483,27309.809523809523
113,26252.04761904762
37206,24559.238095238095
18961,32070.47619047619
14828,31381.380952380954
10169,25021.333333333332
30269,32942.19047619047
43046,23284.809523809523
40789,30079.761904761905
29016,35413.47619047619
43677,26724.380952380954
14269,25544.619047619046
45106,24452.571428571428
32321,27706.666666666668
34488,25412.428571428572
44813,30773.238095238095
33429,26226.52380952381
391,34113.57142857143
10633,31796.85714285714
271,32490.333333333332
20338,33355.76190476191
7942,26672.095238095237
18874,31113.190476190477
45262,31203.285714285714
4317,25164.14285714286
1406,30353.380952380954
8948,25868.761904761905
22463,25164.14285714286
22337,27417.85714285714
2479,24929.666666666668
19912,25983.0
38314,31441.714285714286
31947,32511.14285714286
10047,24929.666666666668
1630,27729.619047619046
36160,32942.19047619047
30246,31677.14285714286
20839,29366.619047619046
46372,31796.85714285714
21158,31817.666666666668
46678,32047.571428571428
9367,25983.0
16685,25784.571428571428
14662,32763.95238095238
14555,32711.714285714286
8261,24431.571428571428
13342,32746.571428571428
24546,31817.666666666668
15233,32942.19047619047
17077,30079.761904761905
4496,26888.619047619046
25032,29802.285714285714
32780,24955.0
1537,26919.095238095237
12742,25164.14285714286
9889,31417.95238095238
34010,30089.761904761905
530,33355.76190476191
5494,24198.52380952381
21423,35368.90476190476
32407,24559.238095238095
13988,24431.571428571428
24743,36083.09523809524
1618,25773.571428571428
21426,25251.0
378,25445.190476190477
45,31796.85714285714
4035,32763.95238095238
27131,25792.619047619046
14975,32621.380952380954
43535,25983.0
24001,27202.190476190477
42767,31637.14285714286
36414,33795.380952380954
31531,31796.85714285714
14267,23124.04761904762
28428,25251.809523809523
8032,26047.190476190477
35179,32440.904761904763
35637,31381.380952380954
2904,31441.714285714286
18468,33021.619047619046
41959,25164.14285714286
1829,26724.380952380954
10613,31796.85714285714
8555,26322.95238095238
16244,33944.47619047619
36492,31441.714285714286
3504,26398.47619047619
26076,30588.52380952381
20956,24431.571428571428
28593,31441.714285714286
36187,32667.14285714286
40025,25525.285714285714
34412,24909.428571428572
43663,32745.333333333332
45933,31381.380952380954
8004,24559.238095238095
6804,34113.57142857143
38539,32490.333333333332
23110,32763.95238095238
17654,31697.95238095238
2582,30594.761904761905
45381,34124.380952380954
46514,30963.285714285714
18345,31796.85714285714
39462,31817.666666666668
9407,32667.14285714286
16587,31817.666666666668
9590,26937.714285714286
38463,33355.76190476191
11143,24929.666666666668
10134,32321.190476190477
28606,24929.666666666668
29841,24310.95238095238
35531,32511.14285714286
44121,25792.619047619046
21623,31381.380952380954
5620,24929.666666666668
21399,25792.619047619046
26852,33874.80952380953
29996,31381.380952380954
30077,26596.333333333332
35593,25746.0
44737,25844.52380952381
13061,24559.238095238095
6929,31216.571428571428
1113,26496.428571428572
12904,26556.190476190477
31275,31170.52380952381
3367,25602.571428571428
34177,25642.47619047619
28703,27613.285714285714
6394,33355.76190476191
45445,31816.47619047619
19524,31796.85714285714
42358,34096.19047619047
22060,30348.52380952381
42923,30079.761904761905
31452,33989.619047619046
20474,32763.95238095238
12879,25884.52380952381
37328,31657.95238095238
26329,27145.809523809523
6294,31882.809523809523
29577,25792.619047619046
25694,26625.571428571428
41652,32511.14285714286
27187,26275.761904761905
41654,32763.95238095238
22889,31796.85714285714
23403,41117.142857142855
42566,32667.14285714286
35240,32070.47619047619
835,25899.761904761905
9830,32047.571428571428
13066,30627.428571428572
8735,25251.809523809523
4563,32711.714285714286
33694,31817.666666666668
26656,24536.095238095237
43462,31203.285714285714
41343,25164.14285714286
22677,23988.809523809523
24558,33039.0
30633,26322.95238095238
18728,32511.14285714286
14874,25164.14285714286
15143,30079.761904761905
17702,32611.380952380954
30353,28048.666666666668
5628,31796.85714285714
16754,31441.714285714286
9592,30516.95238095238
15372,30790.571428571428
30126,25983.0
7035,31796.85714285714
28990,30954.47619047619
32535,25792.619047619046
31491,25850.52380952381
36112,24559.238095238095
11868,31835.04761904762
33363,30895.47619047619
16435,29262.95238095238
8194,33490.52380952381
40066,32321.190476190477
22124,23781.761904761905
27531,31796.85714285714
8806,32445.761904761905
13375,33355.76190476191
3963,32763.95238095238
665,32746.571428571428
38015,31441.714285714286
17885,30080.666666666668
4145,25164.14285714286
45635,30375.14285714286
29787,29793.571428571428
31909,25602.571428571428
22486,31796.85714285714
39294,24466.809523809523
20950,31796.85714285714
36156,25164.14285714286
29532,25746.0
7017,31441.714285714286
9300,25164.14285714286
510,27379.571428571428
17652,24536.095238095237
23544,24164.190476190477
7919,32667.14285714286
26357,30080.666666666668
21408,24164.190476190477
35228,32763.95238095238
3197,32321.190476190477
37803,23988.809523809523
44237,30079.761904761905
40357,26322.95238095238
21923,31817.666666666668
18896,25792.619047619046
38319,25792.619047619046
19277,31677.14285714286
25530,26398.47619047619
27115,25746.0
25452,31113.190476190477
10507,32445.761904761905
11443,24929.666666666668
31155,31697.95238095238
44014,23988.809523809523
20638,25818.190476190477
40302,27725.666666666668
23160,36362.57142857143
26916,31441.714285714286
34257,25983.0
36683,25602.571428571428
11354,24559.238095238095
21833,31817.666666666668
43601,32746.571428571428
25840,24559.238095238095
22497,31441.714285714286
38179,26398.47619047619
35332,30516.95238095238
19155,31697.95238095238
19711,30895.47619047619
28861,31677.14285714286
36581,34407.142857142855
42847,25602.571428571428
33210,32942.19047619047
29361,29337.809523809523
24490,32927.142857142855
42430,24929.666666666668
42278,31796.85714285714
37938,30664.571428571428
27947,31677.14285714286
20595,32746.571428571428
12069,26680.571428571428
1900,26862.238095238095
14706,24559.238095238095
46507,31397.14285714286
9651,31441.714285714286
3015,24093.333333333332
6214,31677.14285714286
46606,31441.714285714286
20498,32925.71428571428
7822,24268.714285714286
16684,31817.666666666668
31863,24536.095238095237
35753,31677.14285714286
1205,32568.190476190477
7860,33968.71428571428
25283,33355.76190476191
32784,33795.380952380954
2557,25773.571428571428
30243,24501.0
929,30516.04761904762
5485,25746.0
36165,32321.190476190477
22034,32711.714285714286
32788,31441.714285714286
9670,25646.190476190477
37903,26597.85714285714
13429,32460.428571428572
6140,31029.04761904762
16840,24536.095238095237
1928,32511.14285714286
32499,24559.238095238095
22411,31381.380952380954
40866,30588.52380952381
43207,31632.571428571428
13841,34113.57142857143
2107,29960.04761904762
10846,25164.14285714286
46376,34113.57142857143
37752,32047.571428571428
24689,32799.0
41528,25397.761904761905
45974,25808.190476190477
26217,24559.238095238095
43902,30708.238095238095
22514,43921.619047619046
46405,30516.95238095238
22574,24164.190476190477
17984,32440.904761904763
19166,33355.76190476191
43818,31441.714285714286
14104,25792.619047619046
29188,25164.14285714286
30837,31796.85714285714
45301,31441.714285714286
29839,24310.95238095238
10869,35469.666666666664
41340,30954.47619047619
2723,31677.14285714286
35735,32765.380952380954
738,24536.095238095237
4733,41826.619047619046
11206,25346.285714285714
2874,26322.95238095238
37931,27339.14285714286
23305,24431.571428571428
10401,32490.333333333332
15134,28142.14285714286
917,24784.619047619046
46235,32887.19047619047
38511,24164.190476190477
42825,26322.95238095238
36519,27339.14285714286
42640,31796.85714285714
23371,24164.190476190477
11742,34113.57142857143
19919,32746.571428571428
33367,27729.619047619046
35666,25746.0
24234,26398.47619047619
22964,26047.190476190477
39965,23781.761904761905
8351,32746.571428571428
44745,31441.714285714286
16874,31397.14285714286
12492,24929.666666666668
23121,31441.714285714286
13171,26047.190476190477
32248,26322.95238095238
43721,24164.190476190477
37285,31817.666666666668
36884,31637.14285714286
12704,25251.809523809523
40121,25818.190476190477
22387,31796.85714285714
46839,31796.85714285714
44421,33019.90476190476
17295,32746.571428571428
28415,26672.095238095237
6317,24929.666666666668
16054,32763.95238095238
43594,31441.714285714286
37542,25884.52380952381
35006,24164.190476190477
26114,31796.85714285714
12388,24559.238095238095
7443,24030.190476190477
12890,31817.666666666668
33443,25884.52380952381
25203,31441.714285714286
15984,32763.95238095238
13485,31381.380952380954
10471,31817.666666666668
7606,32763.95238095238
4008,25772.04761904762
17533,28056.238095238095
31580,30328.04761904762
8493,31796.85714285714
3383,30140.095238095237
41819,31817.666666666668
41084,31677.14285714286
25431,26322.95238095238
31506,25021.333333333332
31697,32070.47619047619
7531,32047.571428571428
13019,25746.0
46787,24164.190476190477
28952,33355.76190476191
45825,31043.47619047619
419,26184.333333333332
38560,25164.14285714286
39201,25983.0
43157,24536.095238095237
18903,31697.95238095238
18931,32819.80952380953
30356,32942.19047619047
36663,31441.714285714286
20738,32047.571428571428
34401,31303.238095238095
2169,30534.428571428572
37652,25792.619047619046
18853,32070.47619047619
722,31817.666666666668
