id,cc_cons
19124,24913.058753006335
33704,24710.972353947174
4286,34548.501769700466
42808,22761.885157785116
22198,24520.821902313444
5953,30696.72677664057
12452,19643.194792177674
11088,58378.87878688422
35742,95774.56754034871
7853,42090.45800532901
37453,20841.57150122861
9945,22463.714044797554
8761,51725.47369969278
7030,24686.960587428184
3255,69920.23239772569
16560,22289.79407798784
2530,28224.118109502742
11596,33101.314542788925
18769,24046.139443763037
33689,38342.83056462524
41196,29673.624310862215
40770,32713.90692242136
12420,20660.17789943039
25559,27972.573602334305
3298,64013.89122501042
5204,19902.61155284455
20490,27540.433907001046
41382,23221.626356333785
20451,24452.14223137818
28236,31939.000820686575
38043,56952.89542837045
29763,22981.779975212994
21188,21856.679673203733
34957,43361.24818290153
4679,23270.199332138058
28971,34544.3535267656
46132,59146.739886710595
25284,21246.19319522314
24822,29493.76622640394
16166,56856.93082521038
26004,26655.59415756591
25200,35178.10101425406
20567,23710.34627983693
29350,40267.31774421275
19282,22753.579727908684
35613,36943.81641761979
14894,22130.473380909738
17055,36005.33838253142
2899,28474.370040949667
19099,24248.1461478383
23374,23550.057469875843
17906,24507.69061732982
41710,21526.0593511092
42916,22257.50444052508
9679,52654.37918948097
46683,22991.985992297006
43085,23263.466556647007
16775,34839.728412271914
2251,33270.81465378468
22619,19502.992200236884
1785,64171.0944838736
39536,30072.124560223514
17087,73629.14769184034
10673,27441.78589082102
31558,27638.67710919972
20718,21081.00783092156
16408,34501.65976561239
16436,60920.16935923722
15145,44540.246531206445
3399,24742.426067980705
4126,30810.197996839648
35977,27341.077126927557
39704,22675.928498433088
2105,19838.228128124087
21555,29510.12083681798
5235,26605.455856455344
38613,17909.515791843092
23402,24118.550500732003
6981,34533.42758112663
4364,44851.12524945877
38853,25808.631618227402
9426,17426.42592061445
36964,22634.213547815918
17339,18036.957314158935
38156,24182.917017023574
8595,24163.998178312293
23589,22785.519993919996
40975,18538.689691362728
38738,47278.27681599246
7761,65663.84573597062
17540,36421.80407383747
6256,64805.57333259692
17386,20447.15425303491
33024,27284.704509636795
32369,27437.408925667696
28472,31566.742374741734
34541,34726.74503853184
6475,18250.3584731452
45460,53414.529804301856
31738,17374.484810050984
12119,27615.04815058023
11800,38085.90132766444
19199,32783.26678178902
4974,71203.48741118092
6636,22176.48581028072
22353,43186.70969571857
16559,35604.49513837005
40758,45088.199486557685
46417,33685.51465811991
10604,16235.627416897216
5106,20437.76715368376
15975,27329.012917530403
10444,60422.33136368336
24669,36867.58657295501
39810,21132.852502515423
41848,43580.839941034355
27520,28307.377967786044
440,22329.86662605143
15815,20415.122250635264
17919,80670.92680693971
37428,25175.26714244811
19378,27052.23838446458
8532,36155.685527403664
26813,19406.974893942417
38843,126492.6241086465
14509,23501.689867132052
29172,57384.69336900578
14643,37218.32860446873
44799,20566.42623859222
26721,68332.22162236914
40303,53259.06531244729
42901,40980.27457425394
7830,24647.69506634961
45542,27307.909243925067
37693,29758.959383548325
28347,18192.10883840389
10011,20413.104884482338
30873,18599.35742326788
46002,25402.161157844646
10494,26864.68213630491
46646,32382.04974992416
13624,86042.94253294248
10730,21642.88490315285
44446,22145.865931591194
21026,29427.21498596843
19630,31287.145742037683
40599,34388.98293784284
4540,28327.917670868686
9060,19787.770575321134
30645,22286.223632719513
41371,25663.689037261414
26493,44951.340642197116
38033,25475.687923293153
26773,17899.645417599648
32636,25661.37651721784
40173,40486.12446198164
24215,40399.60666761891
29702,27151.30211812083
38671,24951.45085735363
9101,23403.61950103793
23614,23204.451056541875
31354,70409.21121474987
44054,28786.767683043086
28585,19608.727595230623
44804,21681.546727101173
20539,18449.465760922816
33325,34420.31440093747
18130,64781.062854798976
42036,45588.06523371162
8380,23604.31812183594
21129,20542.970570453093
30953,40483.706105599675
2015,22865.384835670528
40200,66504.60347614432
4499,34762.74360597538
196,18487.728002010554
44458,46734.09679210078
23643,34363.89320592489
15617,39756.291240142746
5255,21345.88972435362
19971,24529.709373818216
41511,38237.90781657287
24664,23527.667326536437
8705,30141.51230626562
36488,18401.02590722029
5330,25504.91681152553
24956,20903.010773000686
4735,17274.202034307527
19158,20522.5851731445
23902,25752.57607408252
43434,25632.191863951943
27290,44734.208057690645
28566,87183.40902763102
32346,18302.103824078746
38491,17019.118790054432
30383,43843.64571068084
9014,42301.971213792596
19494,23084.98169234424
31420,26931.268847190833
42254,28942.575571785535
15460,29683.961279701674
21029,45613.64773503464
15771,26601.12287623156
31844,53387.24588591262
24175,22566.936782317003
7921,20336.095952144096
41071,33627.44083127222
19288,25116.90409107803
35184,24086.14159760569
25275,27333.41283770482
39031,36252.344438827946
2814,44456.945328420115
948,52844.07101966426
5824,20839.222550367005
18140,17254.57589054719
8769,20213.411379277823
11256,22256.367608866945
16474,22024.973809744697
33660,86546.30141611947
42442,36299.50877820933
46858,30192.721058081486
44975,26172.650100928964
4913,39164.72930452641
35580,20252.737533196196
29539,61284.00573377512
6396,20581.48837842382
27195,21145.48518605408
1212,31158.847223763296
4606,61009.39081211464
10189,31262.86372340523
19168,20689.27683934715
2219,20164.93349451173
6175,61889.99626700432
12346,28615.956893127353
9090,39605.178417424846
7712,30533.702743259957
13111,82198.7609355815
26396,61052.6576026394
21186,18479.93838789995
32108,25729.40079670219
18225,32266.75110252993
844,21034.02385124279
45450,23366.029654305894
19317,19615.020996053063
4216,38043.71562359788
37432,27215.55326465069
45671,23831.11587565014
14547,21082.73045109652
25020,46292.75130771013
29251,34667.166879892175
12590,23082.273523115815
2566,25530.722116394492
16075,23097.713460093364
18848,30146.13801974128
9311,40185.95975016343
8477,20843.313609321776
46208,28312.305213699467
41115,22032.13178666451
37322,54977.19929049726
7935,70735.34356010772
33583,21304.966740480857
19447,17556.460299950064
11666,48606.83103632968
37307,32579.063311120088
18679,18619.36604515274
44346,35150.57219922799
26363,27348.559142206155
20794,18561.292346343194
46295,38371.85425472114
29804,60485.06934112415
13869,19361.270789545437
18635,16475.33516888306
16906,32247.084643967275
27735,27461.99210353635
2886,21636.605773188843
32139,22242.40559676441
15792,39983.75120431601
22104,36469.29492306427
35498,24797.711050751095
12291,20118.147548855457
12834,19033.922412661836
3259,28817.792860832007
14054,43584.15913602087
11960,22411.80983233929
28239,32941.75063084677
41525,40453.945510197635
19528,23967.15207295149
24429,45118.2811791687
45539,41614.15470777723
44141,49579.84451007459
31954,28193.11007659271
21663,24613.22533187043
12281,31990.014598213107
4888,306885.8843614891
5404,173565.21496280117
37159,53916.65265832245
42596,26774.141759742663
9128,33480.45697640267
28112,18950.562251677853
23617,104293.3591346136
45876,18354.73000113055
35264,26474.617792671663
16146,27571.369911155518
22130,23920.975574418204
9956,22597.105486780812
27273,27599.851225790888
21842,34624.9466096657
16518,24189.754799778835
15828,23168.68483298458
6309,21414.277134850505
35093,27570.581009625865
21873,45756.04424480119
33972,41277.1601201141
5556,23540.12682366901
39852,60859.93592952518
6423,79873.72668684833
8075,25023.275514905545
2039,22112.27769078384
29971,23584.317933378945
21717,32436.515358165256
42886,25848.225720743707
31494,22880.21079733997
1851,33459.158060400165
6130,91500.0272781724
34700,28329.948422709276
38127,44471.80583467128
30477,62155.871437528665
3997,51283.25563598744
30181,30325.32841469909
31925,25974.170738468703
46155,20712.54556175304
4011,28852.097047534044
14653,26389.52275307718
9238,21815.415870427852
9265,26100.042851907347
21561,23737.947977505595
38789,19418.622604289965
26134,24626.014101250126
5763,24256.03528750883
2885,22802.18864549804
753,89923.82473110378
21455,57392.76444412072
17799,29588.181626503356
17427,22686.157530825294
27803,28962.79766592561
28714,70413.08715889693
29855,21404.910600034695
25812,36428.05357629078
13985,17066.532360945595
46722,31660.817442935542
3002,34388.9317180668
33718,37849.394420172845
20689,26627.972751048714
32455,21649.17806377876
22084,64290.22755570593
40269,28618.358666465094
7194,19658.22355099325
9296,97116.73959301022
21459,23921.170660435862
9091,19782.138109500258
16804,20184.150905689166
13889,24335.316563717293
2914,21754.14622569931
40806,18836.63357474195
10694,29032.358745414298
22907,19710.919393649645
14429,17823.250498188427
39364,22986.793444669398
23945,30249.926591126627
44282,25765.247727309266
23874,29695.32339190264
9283,17944.66126743474
41681,39382.772351725405
15725,32805.25290897221
10833,30839.443463419157
39908,24198.751316332782
6756,32644.450059103023
23871,20241.48434750276
39256,24010.86004418065
19362,23927.642285304435
18921,55929.75292475711
1944,30168.455353725527
29355,56212.96863472357
6289,81768.50796043812
2918,26950.344288747583
41615,21326.065991584357
42001,19991.889279193885
23598,44251.32188443691
12208,42451.67318620789
29863,33944.26734331844
24900,21240.869169324636
34133,18741.711654576065
15922,25699.401466405834
17388,21247.914938127506
30714,140430.52906652994
34220,25307.423744869127
30186,26683.847778727213
37616,23187.706470785197
8409,24112.177767792367
37708,48234.481438526855
33802,24731.638139750867
85,40181.050827717845
34739,31545.343071359646
33882,67485.8896780732
6103,25106.478742515086
10483,63776.556882030156
113,27933.608375554904
37206,39886.1605875004
18961,27417.419581580267
14828,26055.872175221302
10169,32161.1632141468
30269,25256.564040946483
43046,38342.02057510207
40789,32561.91926650735
29016,30996.584958164574
43677,23323.808402059338
14269,55352.89703557186
45106,30655.705151258124
32321,23384.389503073908
34488,22209.345028974232
44813,45615.422762247355
33429,32377.939955053298
391,39979.49315539305
10633,21789.652952905046
271,25268.293866071443
20338,24053.119217766653
7942,20905.711783671577
18874,42898.96189049742
45262,28367.653180133348
4317,26655.73188011002
1406,32737.495119542436
8948,88854.67004046444
22463,22323.96450416604
22337,24425.569725540496
2479,25222.78598445584
19912,17483.742722622817
38314,24860.621721587668
31947,34719.83017325794
10047,25083.89689612933
1630,61594.16425731234
36160,35026.80366750364
30246,26557.75989904604
20839,42650.229230671044
46372,21208.032898149482
21158,23501.428819963534
46678,20788.533146916714
9367,16375.299657877826
16685,19674.393714896345
14662,25947.991371552926
14555,25455.57428416994
8261,38869.19195664156
13342,29140.05597185809
24546,19477.462168424652
15233,27791.777584139723
17077,36228.26220495923
4496,69849.71210360082
25032,47091.606177000416
32780,32151.233176230424
1537,26684.370500911755
12742,19323.407785197225
9889,36448.442991657066
34010,30120.398042478773
530,24684.43298494129
5494,30739.957708827395
21423,35953.63790087809
32407,43317.92022217263
13988,51218.347510585445
24743,84839.45888299285
1618,37667.362240664894
21426,52496.99762262002
378,46970.13856117724
45,21438.35807246674
4035,35672.52803410939
27131,21735.402215460548
14975,55401.03444295892
43535,16357.409245481365
24001,39704.322120718454
42767,31140.55731923235
36414,31454.455528380262
31531,26568.118403389875
14267,21813.475746707263
28428,22280.525945945992
8032,30051.46039577457
35179,23596.969632792578
35637,21853.411238452187
2904,21304.501031502383
18468,41503.27681666636
41959,27242.256089921342
1829,26247.199128811248
10613,19814.99329954572
8555,26197.70685257562
16244,44643.17812561378
36492,22213.53928881715
3504,18077.451645198773
26076,26282.39622031647
20956,43895.29070707547
28593,21382.515828207193
36187,24362.059446385567
40025,33770.727582259686
34412,29390.706134294713
43663,41510.58696124813
45933,23072.16420817285
8004,41825.039041455224
6804,34483.26901827761
38539,24627.372062116163
23110,27783.335965155275
17654,22749.440185112937
2582,28772.94985546326
45381,45758.45040148491
46514,34182.689040267695
18345,18725.07631207432
39462,19922.42495291133
9407,22873.19931475076
16587,20777.91535720465
9590,31145.94323760568
38463,28219.158100025787
11143,24594.218415289186
10134,21748.147661301802
28606,24253.341471734806
29841,31058.673854979977
35531,34962.32077647105
44121,21233.07910222592
21623,23167.40510938177
5620,24541.72418876001
21399,19328.58605967599
26852,42745.875078749465
29996,25013.58617831883
30077,43522.85069381862
35593,48131.84898242305
44737,33359.572742550925
13061,31971.50048968388
6929,29991.70294731093
1113,85981.83622554195
12904,51920.09795045652
31275,42779.52286923665
3367,18322.673203167215
34177,48118.435800720996
28703,38346.36146249506
6394,29705.56988649277
45445,38952.173116459686
19524,20648.666604136233
42358,32080.16650054787
22060,30488.331778109772
42923,35199.11261412673
31452,35347.619334608054
20474,37953.255859851895
12879,27238.62319164106
37328,28510.168657757255
26329,41077.67046836286
6294,50358.44297062108
29577,21594.709661013447
25694,40094.3475136912
41652,25554.08960880566
27187,53650.963168790506
41654,31574.126546225103
22889,22514.636558232014
23403,83181.54782825868
42566,21600.03831414209
35240,28224.39069040204
835,50414.70688825473
9830,19316.948066162004
13066,30701.293695907865
8735,25648.010840136878
4563,23776.23444099602
33694,22492.90457614482
26656,54258.61652632771
43462,28502.462576850958
41343,22617.013582307583
22677,24306.228745431814
24558,34814.12964013807
30633,23874.781904243486
18728,32018.064609622525
14874,25046.101289668935
15143,26582.98941055074
17702,57904.999378269655
30353,59529.098737484426
5628,19774.546192427893
16754,26534.059189995605
9592,30407.69034439564
15372,106991.06656976999
30126,21920.67350940162
7035,19403.754792975786
28990,24697.980422679597
32535,17480.954171005927
31491,58145.571956701955
36112,31353.813310790807
11868,29831.590891056112
33363,37918.5341264219
16435,33103.15011732967
8194,27379.0865309973
40066,24142.485865923634
22124,30717.60396461634
27531,20565.188402797678
8806,26890.545093802444
13375,28616.21187539521
3963,35641.31579004007
665,23485.903782465437
38015,23022.55296499061
17885,41028.25566286518
4145,27197.90589825061
45635,44279.43609782911
29787,88502.75298807264
31909,17968.037388161087
22486,24088.89801473898
39294,52968.03954262342
20950,21119.04418942926
36156,19753.27927948261
29532,45234.74660663644
7017,21642.745867258607
9300,21076.637329438614
510,39076.78057446159
17652,39944.70233150982
23544,35416.29338803046
7919,23088.58554508051
26357,45111.92309627595
21408,34937.495926142845
35228,31008.991962857777
3197,27481.80588088103
37803,26213.442721964326
44237,32905.87139469659
40357,23166.27676143078
21923,18173.967541621387
18896,15426.560788657807
38319,19866.380655619374
19277,23090.356412872206
25530,22464.301652129216
27115,46065.07948196796
25452,49257.66441660709
10507,22417.686215840076
11443,24385.237054958736
31155,22265.85503976766
44014,27245.12235827319
20638,26997.311121779378
40302,85710.69403241194
23160,77413.38415230153
26916,25083.746255854436
34257,16925.00185505461
36683,17814.38499144168
11354,41822.92695370407
21833,19062.793801514897
43601,29117.18463936288
25840,30235.178834627033
22497,24827.68798974628
38179,21529.504365638888
35332,39645.56310245063
19155,24263.553045853507
19711,34551.142104548606
28861,21061.930748015933
36581,43859.233630035946
42847,18369.92044966048
33210,30667.600443866802
29361,81709.06066353901
24490,79719.25297585913
42430,24432.57013639994
42278,22232.560457796324
37938,29791.71804650154
27947,20921.74047051792
20595,22638.759539633815
12069,53320.7592423305
1900,53446.470403912244
14706,26133.73525723486
46507,23428.6418795489
9651,26300.61976266565
3015,36991.421989024355
6214,24441.666548544425
46606,29667.073247782973
20498,113640.0550063905
7822,48943.17963837093
16684,22228.502292031946
31863,44537.08294076132
35753,21484.921466952073
1205,36032.954871079186
7860,60753.07641865115
25283,31179.174003470864
32784,35242.78246756329
2557,33828.505121643015
30243,27402.09980584428
929,31210.074530700775
5485,43447.859827808395
36165,24311.849687337788
22034,28755.16781810808
32788,26005.473444390984
9670,29990.83821142325
37903,85777.31155516967
13429,70971.23265540964
6140,68491.7132081686
16840,42114.81414930022
1928,31455.20218214279
32499,26006.814113949105
22411,26017.620834310394
40866,26886.47886275215
43207,20744.83732475349
13841,32770.827599751356
2107,35278.22640175259
10846,25990.672972372267
46376,38757.57389491724
37752,23105.82970904978
24689,48350.7421837585
41528,39538.502466152364
45974,20537.591183098033
26217,33822.70864315465
43902,26806.234329224448
22514,76524.0587433624
46405,38117.59421545957
22574,36094.71330706641
17984,23496.74491715111
19166,27658.5471140421
43818,23482.079167162185
14104,16762.34423889953
29188,19474.73626127132
30837,19712.873376623116
45301,23927.40251107546
29839,31261.479186186858
10869,61355.38402865059
41340,24723.481324405555
2723,24723.88944233762
35735,35180.75031919728
738,66165.36616666787
4733,74055.29535693029
11206,25002.370503229584
2874,20999.52105444169
37931,30700.699346955196
23305,38889.78310394334
10401,26240.81695986222
15134,58242.68782077922
917,36928.9435975572
46235,54467.04123362189
38511,35205.11674798018
42825,22810.95436529818
36519,27168.53261616768
42640,21034.085943026526
23371,42595.34585550826
11742,26829.910734150093
19919,24693.272978702385
33367,61563.0174521429
35666,46999.477555037476
24234,18176.429129579454
22964,31716.892045659362
39965,30471.318741824274
8351,23498.73034678708
44745,19988.874262620695
16874,17877.14744291798
12492,25189.776562315063
23121,24815.59707744696
13171,43418.52125559794
32248,21686.812140844995
43721,29590.902531214437
37285,23718.736775010446
36884,29690.59098915296
12704,22534.029893716128
40121,28488.83379279339
22387,22244.24053321412
46839,25789.26374779304
44421,42769.93856298766
17295,22489.326730241883
28415,18291.122970336175
6317,28527.692625509313
16054,32916.373891194235
43594,24280.8583121798
37542,21796.74105703525
35006,37517.92999854285
26114,21014.05388421481
12388,35601.358451773005
7443,34472.56362602982
12890,19544.26384065437
33443,20803.776738109445
25203,25227.29359534438
15984,33190.34555657476
13485,18170.597401989507
10471,20811.46475005604
7606,23295.030002425716
4008,40212.70413013932
17533,37875.00274166092
31580,35322.33904271084
8493,21151.616149774287
3383,29088.48050507519
41819,19259.274926666112
41084,19230.13252722213
25431,18839.282482918527
31506,34395.13746413466
